Número doprocesso - SIPAC/SIGAA,Ano do registro,Título da atividade,Nome do (a) Coordenador (a),Local de lotação do (a) Coordenador (a),Data de início da atividade,Data de termino da atividade,Relatório Final,Receita (Prevista),Receita (Realizada)
23088.008425/2019-68,2019,EMPRESA JUNIOR - IN LOCO EMPREENDIMENTOS JUNIOR,ANDRE LUIZ VIVAN,IRN,19/4/2019,31/12/2019,SIM, R$ -   , R$ -   
23499.001466/2019-91,2019,DESENVOLVIMENTO DE UM PROTOTIPO DE TESTES DE MODULOS DE POTENCIA DE CONVERSORES DE FREQUENCIA PARA AEROGERADORES DE GRANDE PORTE,FREDERICO FERREIRA VIANA MATOS,ICT,1/10/2019,31/1/2020,SIM," R$ 3.678,16 "," R$ 3.678,16 "
23499.001392/2019-93,2019,"III CICLO DE FORMACAO INCLUSIVA, TEMA SURDEZ",MAXWELL DE SOUZA DAMASCENO,ICT,26/9/2019,26/9/2019,SIM, R$ -   , R$ -   
23499.001358/2019-19,2019,LINGUA BRASILEIRA DE SINAIS - INTERMEDIARIO,MAXWELL DE SOUZA DAMASCENO,ICT,27/8/2019,26/11/2019,SIM, R$ -   , R$ -   
23499.001358/2019-19,2019,LINGUA BRASILEIRA DE SINAIS - INTERMEDIARIO,APARECIDA PAULA JACOME DOS SANTOS,CGP,27/8/2019,26/11/2019,SIM, R$ -   , R$ -   
23499.001358/2019-19,2019,LINGUA BRASILEIRA DE SINAIS - INTERMEDIARIO,ANA AMELIA DE SOUZA,CGP,27/8/2019,26/11/2019,SIM, R$ -   , R$ -   
23088.021102/2019-60,2019,DIVULGACAO CIENTIFICA NAS PAREDES DO IFQ,WILTON DA SILVA DIAS,IFQ,10/10/2019,1/1/2021,NÃO, R$ -   , R$ -   
23088.021090/2019-73,2019,SHINE BRASIL,MILADY RENATA APOLINARIO DA SILVA,IFQ,21/10/2019,25/10/2019,SIM, R$ -   , R$ -   
23499.001551/2019-50,2019,CONSERVACAO E RESTAURACAO AMBIENTAL DE TERRITORIOS NA REGIAO DA SERRA DO ESPINHACO,ANA CAROLINA VASQUES FREITAS,ICPA,1/10/2019,1/10/2019,NÃO, R$ -   , R$ -   
23088.021320/2019-02,2019,"PALESTRA ""INTERDISCIPLINARIDADE EM METEOROLOGIA: ESTUDOS SOBRE O EXPOSSOMA E A SAUDE HUMANA"" NO IAG/USP ",MARCELO DE PAULA CORREA,IRN,25/10/2019,25/10/2019,SIM, R$ -   , R$ -   
23088.021502/2019-75,2019,ANALISE DE DADOS UTILIZANDO TABLEAU E MONGODB,VANESSA CRISTINA OLIVEIRA DE SOUZA,IMC,21/10/2019,21/10/2019,SIM, R$ -   , R$ -   
23088.021481/2019-98,2019,MANUFATURA ENXUTA III: LEAN OFFICE E LEAN HEALTHCARE,JOSE ANTONIO QUEIROZ,IEPG,29/10/2019,29/1/2020,SIM," R$ 4.145,88 "," R$ 3.734,12 "
23088.021698/2019-06,2019,"PARTICIPACAO EM CURSO DE CURTA DURACAO EM ""MANUTENCAO E TESTES AVANCADOS EM TRANSFORMADORES DE POTENCIA - TEORIA E PRATICA""",ROSSANO GIMENES,IFQ,22/10/2019,13/1/2020,SIM," R$ 5.060,00 "," R$ 4.717,95 "
23088.021706/2019-14,2019,MINICURSO DE EXTENSAO: GESTAO DE RESIDUOS INDUSTRAIS,ROGERIO JOSE DA SILVA,IEM,23/10/2019,8/11/2019,SIM, R$ -   , R$ -   
23499.001702/2019-70,2019,COMPREENSAO DAS DEMANDAS E ANALISE ERGONOMICA DO TRABALHO (AET) EM ESCOLAS MUNICIPAIS DE ITABIRA,VITOR GUILHERME CARNEIRO FIGUEIREDO,IEI,21/10/2019,21/12/2019,SIM, R$ -   , R$ -   
23088.022164/2019-99,2019,BUSINESS MEETING WEEK III,BRUNO SILVA DE SOUSA,IEM,5/11/2019,9/11/2019,NÃO, R$ -   , R$ -   
23088.022178/2019-11,2019,DESENVOLVIMENTO DE HABILIDADES EM SKILL DA ALEXA,BRUNO TARDIOLE KUEHNE,IESTI,1/11/2019,1/3/2020,NÃO," R$ 4.000,00 ",
23088.022363/2019-05,2019,RESGATE E ORGANIZACAO LINEAR DO ACERVO FACTUAL DA TRAJETORIA HISTORICO-INSTITUCIONAL DO INSTITUTO DE PRODUCAO E GESTAO DA UNIVERSIDADE FEDERAL DE ITAJUBA ,GIOVANNI HORACIO GUIMARAES,IEPG,27/10/2019,27/10/2019,NÃO, R$ -   , R$ -   
23088.022461/2019-34,2019,I WORKSHOP DE JOGOS DIGITAIS,ROBERTO AFFONSO DA COSTA JUNIOR,IMC,28/11/2019,28/11/2019,SIM, R$ -   , R$ -   
23088.022461/2019-34,2019,I WORKSHOP DE JOGOS DIGITAIS,ELISA DE CASSIA SILVA RODRIGUES,IMC,28/11/2019,28/11/2019,SIM, R$ -   , R$ -   
23088.022681/2019-68,2019,BUSINESS MEETING WEEK II,BRUNO SILVA DE SOUSA,IEM,29/10/2018,7/11/2018,SIM, R$ -   , R$ -   
23088.022027/2019-54,2019,AQUALAB,ALEXANDRE AUGUSTO BARBOSA,IRN,1/11/2019,31/10/2020,NÃO, R$ -   , R$ -   
23088.018491/2019-46,2019,TECNOLOGIAS AVANCADAS PARA DESENVOLVIMENTO DE APLICACÕES,VANESSA CRISTINA OLIVEIRA DE SOUZA,IMC,21/9/2019,5/10/2019,SIM, R$ -   , R$ -   
23088.018491/2019-46,2019,TECNOLOGIAS AVANCADAS PARA DESENVOLVIMENTO DE APLICACÕES,ROBERTO CLAUDINO DA SILVA,IMC,21/9/2019,5/10/2019,SIM, R$ -   , R$ -   
23088.018491/2019-46,2019,TECNOLOGIAS AVANCADAS PARA DESENVOLVIMENTO DE APLICACÕES,EDMILSON MARMO MOREIRA,IESTI,21/9/2019,5/10/2019,SIM, R$ -   , R$ -   
23088.023102/2019-02,2019,SPE UNIFEI - CAPITULO ESTUDANTIL DA SOCIEDADE DE ENGENHEIROS DO PETROLEO,MARCOS AURELIO DE SOUZA,IEM,6/11/2019,30/4/2020,SIM, R$ -   , R$ -   
23088.023265/2019-87,2019,PARTICIPACAO EM PROGRAMA DE CAPACITACAO EM ENGENHARIA ECONOMICA I E II,JOSE ARNALDO BARRA MONTEVECHI,IEPG,9/12/2019,9/12/2020,NÃO," R$ 11.500,00 ",
23088.023263/2019-98,2019,PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSO DE AVALIACAO DE INVESTIMENTOS EM PPPS: ENGENHARIA ECONOMICA I E II,JOSE ARNALDO BARRA MONTEVECHI,IEPG,1/12/2019,1/12/2020,NÃO," R$ 13.800,00 ",
23088.022163/2019-44,2019,WORKSHOP PROJETO SEMESTRAL UNIFEI 2019,LOURIVAL JORGE MENDES NETO,IEM,1/10/2019,10/12/2019,SIM, R$ -   , R$ -   
23499.001776/2019-14,2019,MAPEAMENTO DO PROCESSO PRODUTIVO DA FERRITA DA EMPRESA FERMAG/ITABIRA,GUILHERME SIQUEIRA OLIVEIRA,IEI,3/6/2019,3/12/2019,SIM, R$ -   , R$ -   
23088.023571/2019-13,2019,PROPOSTA DE MELHORIAS NA ESTRADA RURAL DO BAIRRO PEDRA PRETA EM ITAJUBA/MG,MARIA RACHEL DE ARAUJO RUSSO,IRN,15/5/2019,20/9/2019,SIM, R$ -   , R$ -   
23088.023839/2019-17,2019,FISCALIZACAO DE SERVICOS DA DISTRIBUIDORA CELPA CONFORME PRODIST E REN ANEEL 414/2010,ROBERTO AKIRA YAMACHITA,ISEE,14/11/2019,27/1/2020,NÃO," R$ 26.532,00 "," R$ 26.532,00 "
23088.024268/2019-38,2019,INTEGRACAO DA BIOMASSA EM REFINARIAS DE PETROLEO COMO ESTRATEGIA PARA A A TRANSICAO ENERGETICA NO SETOR DE PETROLEO E GAS,DIEGO MAURICIO YEPES MAYA,IEM,19/11/2019,22/11/2019,SIM, R$ -   , R$ -   
23088.024242/2019-90,2019,PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSO DE AVALIACAO DE INVESTIMENTOS EM PPPS: ENGENHARIA ECONOMICA I E II,EDSON DE OLIVEIRA PAMPLONA,IEPG,2/12/2019,8/4/2020,SIM," R$ 23.000,00 "," R$ 23.481,07 "
23088.024240/2019-09,2019,PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSO DE AVALIACAO DE INVESTIMENTOS EM PPPS: ENGENHARIA ECONOMICA I E II,EDSON DE OLIVEIRA PAMPLONA,IEPG,9/12/2019,8/4/2020,SIM," R$ 20.700,00 "," R$ 7.061,00 "
23088.020889/2019-42,2019,OLIMPIADA REGIONAL DE ITAJUBA,ROBERTO AFFONSO DA COSTA JUNIOR,IMC,15/10/2019,31/12/2020,NÃO, R$ -   , R$ -   
23088.024241/2019-45,2019,"ESTUDO DE AVALIACAO DE VAZAMENTO NA ESCOLA ESTADUAL PROF ANTONIO RODRIGUES DE OLIVEIRA, ITAJUBA (MG)",FERNANDO DAS GRACAS BRAGA DA SILVA,IRN,16/12/2019,16/12/2019,SIM, R$ -   , R$ -   
23088.023265/2019-87,2019,PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSO DE AVALIACAO DE INVESTIMENTOS EM PPPS: ENGENHARIA ECONOMICA I E II,JOSE ARNALDO BARRA MONTEVECHI,IEPG,9/12/2019,8/4/2020,SIM," R$ 11.500,00 "," R$ 2.875,15 "
23088.22474/2019-11,2019,ESTUDO DA DISPERSAO DE POLUENTES EM RIOS EM ITAJUBA,MAXIMILIAN JOACHIM HODAPP,IRM,8/11/2019,8/11/2020,NÃO, R$ -   , R$ -   
23088.024563/2019-94,2019,PARTICIPACAO NO PROGRAMA DE POS GRADUACAO EM CIENCIAS DA ENGENHARIA AMBIENTAL (PPGSEA),MARIA RITA RAIMUNDO E ALMEIDA ,IRN,29/10/2019,28/10/2020,SIM, R$ -   , R$ -   
23088.024471/2019-12,2019,TREINAMENTO DO TERCEIRO NIVEL DA OBMEP,RICK ANTONIO RISCHTER,IMC,6/3/2020,5/12/2020,NÃO, R$ -   , R$ -   
23088.021949/2019-44,2019,V FIM DE SEMANA DE GESTAO E LIDERANCA,RODRIGO SILVA LIMA,IMC,2/11/2016,3/11/2019,SIM, R$ -   , R$ -   
23088.023263/2019-98,2019,PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSO DE AVALIACAO DE INVESTIMENTOS EM PPPS: ENGENHARIA ECONOMICA I E II,JOSE ARNALDO BARRA MONTEVECHI,IEPG,2/12/2019,8/4/2020,SIM," R$ 13.800,00 "," R$ 15.877,68 "
EV016-2019,2019,2º ENCONTRO DE VIOLAO DO SUL DE MINAS,FLAVIA FERNANDA CARVALHO MOTTA BARBIERI,PROEX,3/6/2019,15/9/2019,SIM, R$ -   , R$ -   
EV015-2019,2019,NOCÕES SOBRE PROCEDIMENTOS DE SEGURNACA NO TRABALHO,DENISE RANSOLIN SORANSO,IEPG,11/12/2019,11/12/2019,SIM, R$ -   , R$ -   
EV015-2019,2019,NOCÕES SOBRE PROCEDIMENTOS DE SEGURNACA NO TRABALHO,JULIANA CAMINHA NORONHA,IEPG,11/12/2019,11/12/2019,SIM, R$ -   , R$ -   
CR010-2019,2019,CAPACITACAO EM EDUCACAO FINANCEIRA PARA CONSULTORES (AEF- BRASIL - SEBRAE MG - UNIFEI),ANDRE LUIZ MEDEIROS,IEPG,11/12/2019,10/12/2019,SIM, R$ -   , R$ -   
23088.025440/2019-71,2019,DESENVOLVIMENTO DE ANTENA PCB PARA IOT,DANILO HENRIQUE SPADOTI,IESTI,1/12/2019,30/8/2020,NÃO," R$ 35.000,00 ",
23499.001902/2019-22,2019,NEWARMSTRONG,DEAN BICUDO KAROLAK,ITABIRA,21/12/2019,21/12/2020,NÃO, R$ -   , R$ -   
23499.001568/2019-19,2019,ENACTUS - UNIFEI - ITABIRA,FERNANDA RODRIGUES DA SILVA,ITABIRA,30/9/2019,30/8/2020,NÃO, R$ -   , R$ -   
23088.024515/2019-04,2019,"PARTICIPACAO EM CURSO DE CURTA DURACAO EM ""ELETRONICA DE POTENCIA)",RONDINELI RODRIGUES PEREIRA,IESTI,25/11/2019,24/11/2020,NÃO," R$ 10.732,33 ",
23088.013260/2019-46,2019,SENSIBILIZACAO DO USO RACIONAL DA ÀGUA EM SAO JOAO DA MATA/MG,ANA LUCIA FONSECA,IRN,5/8/2019,5/12/2019,SIM, R$ -   , R$ -   
23088.027077/2019-28,2019,TREINAMENTO ANAFAS,GUSTAVO PAIVA LOPES,ISEE,12/11/2019,19/11/2019,SIM, R$ -   , R$ -   
23088.006276/2019-01,2019,COLOQUIOS INTERDISCIPLINARES,EDUARDO HENRIQUE SILVA BITTENCOURT,IFQ,18/4/2019,14/11/2019,SIM, R$ -   , R$ -   
23088.027525/2019-93,2019,ENSAIOS ELETRICOS ,ESTACIO TAVARES WANDERLEY NETO,ISEE,1/1/2020,31/12/2020,NÃO," R$ 112.185,64 ",
23088.000070/2020-02,2020,INSPECAO EM ENSAIO DE VIBRACÕES MECANICAS EM TRANSFORMADORES DE INSTRUMENTO DE ALTA TENSAO DE 72KV A 550KV,SEBASTIAO SIMÕES DA CUNHA JUNIOR,IEM,6/1/2020,28/2/2020,NÃO," R$ 6.900,00 "," R$ 6.900,00 "
23088.018516/2019-10,2019,CURSO DE MAPEAMENTO DE PROCESSO ATRAVES DA TECNICA BPMN PARA EMPRESAS JUNIORES,FABIANO LEAL,IEPG,25/10/2019,12/12/2019,SIM, R$ -   , R$ -   
23088.026892/2019-70,2020,FUNDACAO ASIMO,LEONARDO BRESEGHELLO ZOCCAL,IESTI,1/1/2020,31/12/2020,NÃO, R$ -   , R$ -   
23088.000090/2020-73,2020,ENSAIO DE VENTILADOR CAMACHO,RAMIRO GUSTAVO RAMIREZ CAMACHO,IEM,3/1/2020,3/3/2020,NÃO," R$ 2.950,00 ",
23088.000819/2020-10,2020,ENSAIOS ELETRICOS ,ESTACIO TAVARES WANDERLEY NETO,ISEE,2/1/2020,31/12/2020,NÃO," R$ 162.000,00 ",
23088.000849/2020-18,2020,CARACTERIZACAO AMBIENTAL DOS INDIVIDUOS ARBOREOS DA AVENIDA FAISQUEIRA NO MINICIPIO DE POUSO ALEGRE,ANA PAULA MONI SILVA,IRN,15/1/2020,15/5/2020,NÃO," R$ 16.530,00 ",
23088.008315/2019-04,2020,MINI-CURSO DESENVOLVIMENTO AGIL DE PRODUTOS,CARLOS EDUARDO SANCHES DA SILVA,IEPG,29/5/2019,30/5/2019,NÃO, R$ -   , R$ -   
23088.001711/2020-36,2020,"FONTES DE ENERGIA RENOVAVEIS - GERACAO, OPERACAO E INTEGRACAO",CARLOS BARREIRA MARTINEZ,IEM,1/3/2020,1/12/2021,NÃO," R$ 9.000,00 ",
23088.027467/2019-06,2020,QUITRUPE APRESENTA: O MAGICO DE O2,JANE RAQUEL SILVA DE OLIVEIRA,IFQ,1/3/2019,30/11/2019,SIM, R$ -   , R$ -   
23088.001618/2020-21,2020,TODOS SOMOS LEITORES,CLAUDIA ELIANE DA MATTA,ISEE,2/1/2020,30/12/2020,NÃO, R$ -   , R$ -   
23088.000820/2020-36,2020,ENSAIOS ELETRICOS EM TRANSFORMADORES ,ESTACIO TAVARES WANDERLEY NETO,ISEE,2/1/2020,31/12/2020,NÃO," R$ 234.000,00 ",
23088.017926/2016-92,2016,PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSOS DE AVALIACAO DE INVESTIMENTOS EM EMPRESA DE LOGISITCA E SUCROENERGETICA: ENGENHARIA ECONOMICA,JOSE ARNALDO BARRA MONTEVECHI,IEPG,31/8/2016,31/8/2016,SIM, R$ -   ," R$ 1.757,73 "
EV017-2019,2019,PRATO DO DIA,FLAVIA FERNANDA CARVALHO MOTTA BARBIERI,PROEX,21/2/2019,28/11/2019,SIM, R$ -   , R$ -   
CR015-2019,2020,CORPO A CORPO,FLAVIA FERNANDA CARVALHO MOTTA BARBIERI,ITABIRA,4/2/2019,25/11/2019,SIM, R$ -   , R$ -   
CR011-2019,2020,MUSICALIZANDO,FLAVIA FERNANDA CARVALHO MOTTA BARBIERI,PROEX,18/3/2019,4/12/2019,SIM, R$ -   , R$ -   
23088.019982/2019-12,2020,"CONCEPCAO, DESENHO  PLANEJAMENTO DA MOBILIZACAO NACIONAL ""INOVANDOBRASIL ATRAVES DE MODELO DE NEGOCIO"" ETAPA 1 - CONCEPCAO, DESENHO E PLANEJAMENTO",ELZO ALVES ARANHA,IEPG,2/10/2019,31/3/2020,SIM, R$ -   , R$ -   
23088.011974/2019-10,2020,"PLANEJAMENTO, ORGANIZACAO E REALIZACAO DO SEMINARIO DE MODELO DE NEGOCIO",ELZO ALVES ARANHA,IEPG,13/6/2019,31/10/2019,SIM, R$ -   , R$ -   
23088.001910/2020-44,2020,TESTES DE PROFICIENCIA EM ELIMINADORES DE AR,MARCIA VIANA LISBOA MARTINS,IRN,3/2/2020,2/2/2021,NÃO," R$ 5.500,00 ",
23088.024401/2017-94,2020,ENSAIO DE EFICIENCIA DE BOMBAS CENTRIFUGAS,ROBERTO ALVES DE ALMEIDA,IRN,1/1/2018,31/12/2018,NÃO," R$ 264.000,00 ",
23088005807/2019-30,2020,ENSAIO DE EFOCOENCIA DE BOMBAS HIDRULICAS,ROBERTO ALVES DE ALMEIDA,IRN,1/1/2019,31/1/2019,NÃO," R$ 179.200,00 ",
23088.021498/2019-45,2020,MINI-CURSO DE INFRAESTRUTURA E ORGANIZACAO DE COMPUTADORES,THATYANA DE FARIA PIOLA SERAPHIM,IESTI,14/10/2019,28/10/2019,SIM, R$ -   , R$ -   
23499.001540/2019-70,2020,UNIFEI FINANCE ITABIRA,RONARA CRISTINA BOZI DOS REIS,ICPA,16/10/2019,15/10/2020,NÃO, R$ -   , R$ -   
23499.001691/2019-28,2019,MARE DE RACIOCINIO,FLAVIA DA SILVA CORDEIRO,ITABIRA,30/10/2019,18/12/2019,SIM, R$ -   , R$ -   
23499.001818/2019-17,2020,NATAL SOLIDARIO,GLAUCIO MARCELINO MARQUES,ITABIRA,25/11/2019,30/11/2019,SIM, R$ -   , R$ -   
23499.001975/2019-14,2020,AVALIACAO DE PARAMETROS DE QUALIDADE DO SOLO E IMPLICACOES NOS CURSOS FLUVIAIS EM MICROBACIAS HIDROGRAFICAS DA SERRA DO ESPINHACO,FERNANDA MARIA BELOTTI,ICPA,1/1/2020,31/12/2020,NÃO, R$ -   , R$ -   
23499.001688/2019-12,2020,III ENCONTRO DE INCLUSAO DA PESSOA COM DEFICIENCIA,MAXWELL DE SOUZA DAMASCENO,ITABIRA,6/11/2019,7/11/2019,SIM, R$ -   , R$ -   
23088.001041/2020-58,2020,INTEGRA UNIFEI 2020,RODRIGO SILVA LIMA,IMC,2/3/2020,13/3/2020,SIM, R$ -   , R$ -   
23499.001701/2019-19,2020,CAPACITACAO FAENGE/UEMG: METODOLOGIAS ATIVAS PARA APRIMORAMENTO DO PROCESSO DE ENSINO-APRENDIZAGEM NO ENSINO SUPERIOR,RENATA DOS SANTOS,ITABIRA,20/11/2019,27/11/2019,SIM, R$ -   , R$ -   
23499.001699/2019-94,2020,I SEMINARIO REGIONAL SOBRE METODOLOGIAS ATIVAS NO ENSINO SUPERIOR,RENATA DOS SANTOS,ITABIRA,13/11/2019,14/11/2019,SIM, R$ -   , R$ -   
23499.001690/2019-83,2020,ESTUDOS TECNICOS E ECONOMICOS DE ALTERNATIVAS ENERGETICAS PARA AQUECIMENTO DE AGUA DE PISCINA DO CLUBE Valerio,RAFAEL BALBINO CARDOSO,ITABIRA,1/11/2019,1/4/2020,SIM, R$ -   , R$ -   
23499.001358/2019-19,2020,LINGUA BRASILEIRA DE SINAIS - INTERMEDIARIO,MAXWELL DE SOUZA DAMASCENO,ITABIRA,27/8/2019,26/11/2019,SIM, R$ -   , R$ -   
23499.000809/2019-09,2020,EXPEDICAO PIRACICABA,JOSE AUGUSTO COSTA GONCALVES,ITABIRA,26/5/2019,30/6/2020,NÃO, R$ -   , R$ -   
23499.001550/2019-13,2020,CULTURA DE PREVENCAO CONTRA INCENDIO E DESASTRES NAS ESCOLAS DE ENSINO INFANTIL E FUNDAMENTAL,ANNA RITA TOMICH MAGALHAES FELIPPE,ICPA,25/11/2019,20/12/2020,NÃO, R$ -   , R$ -   
CR016-2018,2018,MUSCALIZANDO,FLAVIA FERNANDA CARVALHO MOTTA BARBIERI,PROEX,3/5/2018,13/12/2018,SIM, R$ -   , R$ -   
CR014-2019,2019,ARTES DO CORPO,FLAVIA FERNANDA CARVALHO MOTTA BARBIERI,PROEX,21/3/2019,10/10/2019,SIM, R$ -   , R$ -   
CR013-2019,2019,RABISCANDO,FLAVIA FERNANDA CARVALHO MOTTA BARBIERI,PROEX,7/3/2019,7/8/2019,SIM, R$ -   , R$ -   
CR012-2019,2019,CIA TEATRAL D EFEITOS,FLAVIA FERNANDA CARVALHO MOTTA BARBIERI,PROEX,11/2/2019,6/12/2019,SIM, R$ -   , R$ -   
PJ011-2019,2019,CURSO ASSISTENCIAL AMIGOS DE ITAJUBÁ,FLAVIA FERNANDA CARVALHO MOTTA BARBIERI,PROEX,25/7/2019,31/12/2019,SIM, R$ -   , R$ -   
23088.013030/2019-87,2020,ALIANÇA BIBLICA UNIVERSITÁRIA DO BRASIL,PAULO FERNANDO RIBEIRO,ISEE,12/6/2019,12/6/2020,SIM, R$ -   , R$ -   
23499.001788/2017-79,2020,PROJETO JOVENS TALENTOS,LILIAN BARROS PEREIRA CAMPOS,ITABIRA,15/12/2017,14/12/2018,SIM, R$ -   , R$ -   
23499.001786/2017-80,2020,DESENVOLVIMENTO EMPREENDEDOR NO ESPAÇO DE CO-WORKING PUBLICO ITABIRA HUB,LILIAN BARROS PEREIRA CAMPOS,ICPA,15/12/2017,14/12/2018,SIM, R$ -   , R$ -   
